"","profile_identifier","latitude","longitude","clay.0.5.cm","silt.0.5.cm","sand.0.5.cm","trans_1","trans_2"
"40","70535",2.4,-76.65,13.34726135,23.78970373,62.86303491,1.54964708918888,0.577941649205811
"41","70545",5.3,-73.84972222,16.37179487,38.6025641,45.02564103,1.01167209892891,0.857758672492403
"42","70556",5.8,-71.84972222,13.2403457,7.76394304,78.99571126,1.78612490270538,-0.53377833158457
"43","70558",11.6,-72.25,31.35523379,24.78081555,43.86395066,0.335711613066435,-0.235311412912567
"44","70559",5.8,-71.4,15.6665089,32.22428401,52.1092071,1.20181641013742,0.721195087336014
"45","70570",1,-75.30972222,32.30943932,31.83678409,35.8537766,0.104089479443825,-0.014737072867773
"46","70577",4.4,-70.4,7.470312037,56.18861726,36.3410707,1.58201175564148,2.01777742623431
"47","70578",4.9,-68.5,11.44441779,13.31148372,75.24409849,1.88323539330992,0.151125018412308
"48","70580",5.9,-71.5,22.5834898,28.0601861,49.35632409,0.781846805908654,0.217132607388017
"49","70581",3.95,-77.19972222,4.240004328,6.400007213,89.35998846,3.04810873562232,0.411734827398179
"50","70582",4.3,-76.25,10.22111246,32.23365079,57.54523675,1.7281159344598,1.14855553232628
"51","70583",7.3,-76.4,35.49948339,18.23147027,46.26904634,0.264955047962473,-0.666368907418152
"52","70584",8.5,-77.26,18.24027832,18.08925762,63.67046407,1.25008853937666,-0.00831398287920531
"53","70585",3.4,-76.8,12.79147653,15.07120284,72.13732063,1.72979248050798,0.164006773283341
"54","70586",1.2,-69.87972222,5.935277763,3.647434133,90.4172881,2.72352166134937,-0.486889884679214
"55","70587",0.7,-70.9,8.124228559,5.52468012,86.35109132,2.36357066572172,-0.385625428228323
"56","70588",1.1,-69.9,25.99555987,8.621178327,65.3832618,0.922340540719052,-1.10370397700595
"57","70589",1.5,-72.69972222,7.076646081,12.05256983,80.87078409,2.43605254465194,0.532477823006342
"58","70591",1.2,-70.25,13.64534552,4.990862364,81.36379212,1.78553188386297,-1.00578976266679
"59","70592",10.55,-74.9,68.38721803,13.76614348,17.8466385,-1.34337076509592,-1.60297372955691
"60","70593",5.25,-73.9,24.92944481,42.58393919,32.48661599,0.264778561492404,0.535427540536699
"61","70594",2,-77.19972222,43.80414275,26.83552844,29.36032881,-0.400083993308727,-0.490001698615077
"62","70595",3.65,-74.19972222,14.13349515,24,61.86650485,1.47643139331274,0.529506307551233
"63","70596",9.5,-75.37972222,32.66083424,46.99976712,20.33939865,-0.473616805101565,0.363966016415992
"64","70598",4.65,-74.23,10.58199319,63.78837829,25.62962853,0.884595245772626,1.79641721435784
"65","70599",5.4,-75.44972222,6.396787168,26.8012294,66.80198343,2.34593691284874,1.43265190028007
"66","70600",6.4,-70.5,8.426777766,7.229142383,84.34407985,2.30349015621244,-0.153294054870558
"67","70601",10.75,-73.62972222,14.92748786,16.92748786,68.14502427,1.51843380785717,0.125734465026644
"68","70602",2.4,-76.5,12.76645049,34.6859843,52.54756521,1.41489808894673,0.999515020219151
"69","70603",2.5,-76.59972222,29.81654483,42.21751147,27.9659437,-0.0640759616270691,0.347771663627532
"70","70604",3.9,-76.59972222,18.16884064,43.19209927,38.6390601,0.754555610416015,0.865949517157335
"71","70605",7.5,-73.36,25.48159369,38.07475416,36.44365215,0.357810915573731,0.401595066578947
"72","70784",-1.6,-73.4,22.55453406,19.48512707,57.96033886,0.943822851181475,-0.146284652503594
"73","70811",6.3,-74.05972222,23.0803551,19.87346424,57.04618066,0.904879299690962,-0.149596440525346
"74","70819",2.79972222,-70.59972222,12.34028662,7.17014331,80.48957007,1.87525836657063,-0.542943603252396
"75","70838",3.79972222,-77.09972222,24.67563525,21.97074864,53.35361612,0.771125426850138,-0.116104368295469
"76","70839",3.84972222,-77,32.47970214,31.07409659,36.44620127,0.115221890780416,-0.0442407796335141
"77","70888",3.66,-76.9,10.725428,33.00193951,56.27263249,1.65759094476135,1.12394896199198
"78","70937",11.64972222,-72.19972222,32.75816993,23.24183007,44,0.295037239436398,-0.343198719040841
"79","70938",3.34972222,-73.8,9.065533981,22.40048544,68.53398058,2.02284994086556,0.904602881791302
"80","70939",10.89972222,-72.84972222,28.17094176,55.80470673,16.02435151,-0.564181478046161,0.683567203190632
"81","70940",10.94972222,-72.8,19.93081328,38.62499667,41.44419005,0.732080763868993,0.661632708788302
"82","70941",3.09972222,-70.8,43.47722908,21.73506632,34.78770459,-0.222973323641218,-0.693310415875552
"83","71330",-1.27972222,-70.33972222,11.89345569,29.79771877,58.30882554,1.58976515654745,0.918443532411771
"84","71331",-1.36,-69.94972222,26.19298237,23.81127646,49.99574117,0.646446298784454,-0.0953322571063713
"85","71340",-2.33972222,-72.36,34.84019833,23.22150266,41.93829902,0.185427622625437,-0.405693156347315
"86","71341",-1.34,-73.30972222,22.55453406,19.48512707,57.96033886,0.943822851181475,-0.146284652503594
"87","71342",-1.11,-74.01,23.71977124,50.56045752,25.71977124,0.0809510751832469,0.756860868947398
"88","71387",3.25972222,-68.06972222,7.535149346,6.899895677,85.56495498,2.42969714269228,-0.0880723599737273
"89","71389",3.84972222,-76.75,37.18615632,30.30621441,32.50762927,-0.134461741525412,-0.204583762556013
"90","71390",3.59972222,-76.69972222,49.90826464,26.67358132,23.41815404,-0.75667507784042,-0.626513001197954
"91","71391",4.34972222,-75.19972222,11.49021767,14.36087535,74.14890697,1.864579291699,0.223011483302521
"92","71470",4.19972222,-76.3,26.0283813,36.97264635,36.99897234,0.351702606530361,0.350990820264826
"93","71471",11.19972222,-72.4,5.31500825,13.07548902,81.60950273,2.73141114621078,0.900204846395378
"94","71472",11.32972222,-72.5,24.01154225,10.67139504,65.31706271,1.00071865757078,-0.810967840913067
"95","71473",11.69972222,-72.25,5.06091973,26.01739293,68.92168734,2.61142266234426,1.63721704161012
"96","71474",4.71972222,-74.09972222,55.05445433,39.42995233,5.515593347,-2.30074353938545,-0.333797035244201
"97","71475",4.71972222,-74.65,56.32478035,39.27641858,4.39880107,-2.54980256691863,-0.360510283972227
"98","71476",10.19972222,-75.4,34.99850584,12.71532186,52.2861723,0.401426573851308,-1.01249765832938
"99","71477",8.39972222,-73.3,34.03787157,21.99975826,43.96237017,0.255860270167531,-0.436442309313333
"100","71478",8.39972222,-77.25,26.27179098,24.06548629,49.66272273,0.636758828763966,-0.0877170673335998
"101","71479",7.69972222,-76.5,50.71286672,16.47566779,32.81146549,-0.435401647928618,-1.12429504675687
"102","71480",7.65972222,-76.63972222,24.18326021,24.65912926,51.15761053,0.7492506028453,0.019486520349601
"103","71481",10.93972222,-73.66,10.63362069,24.42241379,64.94396552,1.80950408428198,0.831480563701603
"104","71482",3.59972222,-76.25,17.98487043,43.61351073,38.40161884,0.758568743212066,0.88583610869612
"105","71483",0.94,-69.94972222,1.9643209,1.955401125,96.08027798,3.89003748335742,-0.00455123620498458
"106","71484",2.29972222,-76.59972222,9.050572924,34.94790874,56.00151833,1.82255074117591,1.35103056889681
"107","71485",2.59972222,-75.3,6.343838369,7.90953611,85.74662552,2.60391272650157,0.220585127808411
"108","71486",4.84972222,-74.20972222,38.06030018,55.50004708,6.439652746,-1.77669713162352,0.377212120182922
"109","71489",5.09972222,-75.34972222,5.403632943,5.723920831,88.87244623,2.80013065872228,0.0575825359503265
"110","71490",6.38,-70.54,20.62442279,55.30846161,24.06711561,0.154370465322072,0.986449963772341
"111","71491",4.59972222,-75.69972222,29.20110162,36.3149522,34.48394619,0.166287452637706,0.218023127521837
"112","71492",3.29972222,-73.94972222,1.931307832,10.06209581,88.00659636,3.81921436371758,1.65057806739988
"113","71493",1.39972222,-74.9,33.89667632,45.91522715,20.18809653,-0.518223815902011,0.30347984231627
"114","71494",5.59972222,-72.05,33.42222685,11.72095791,54.85681524,0.495505278123528,-1.04784263945949
"115","71495",6.21972222,-72.79,8.51749253,32.96501494,58.51749253,1.9272037336131,1.35332485223841
"116","71496",2.79972222,-75.3,23.28480672,22.73728327,53.97791001,0.840773813204665,-0.0237950638090354
"117","71497",2.59972222,-75.4,12.168784,9.211988354,78.61922764,1.86574231180551,-0.278368266439528
"118","71498",2.39,-75.25,16.73251776,14.38991609,68.87756615,1.4149765274557,-0.150826307649993
"119","71499",1.37,-70.87,12.45234877,12.34114971,75.20650152,1.79832842225937,-0.00897007783711354
"120","71500",0.97,-70.88972222,20.01923125,20.00657913,59.97418963,1.09722092278898,-0.000632198089246845
"121","71501",10.94972222,-73.65,13.67269508,26.94175212,59.3855528,1.46865019373756,0.678276422535943
"122","71502",7.44972222,-73.13972222,41.08016658,27.69338886,31.22644456,-0.274260122194852,-0.394331724673582
"123","71667",-2.44,-72.19,30.1186716,39.86654724,30.01478116,-0.00345533271737306,0.280392258818317
"124","71710",2.81972222,-71.04,8.463782842,18.86295114,72.67326602,2.15017736866309,0.801403522980886
"125","71711",3.09972222,-76.19972222,6.222789643,35.08165013,58.69556023,2.24414578718411,1.72945990358514
"126","71712",4.82972222,-68.33,1.999319962,4.001252769,93.99942727,3.85048158563872,0.693800400595058
"127","71745",2.6,-72.56666667,2.801043118,19.49780239,77.7011545,3.32287822574565,1.94030987132267
"128","IGAC-AMA-PA-001",-4.157500002,-69.94833333,25.75255962,50.15759564,24.08984474,-0.0667436532799824,0.666635936475932
"129","IGAC-AMA-PA-002",-4.092222197,-69.99055557,13.88532837,26.15126432,59.96340731,1.46290172826318,0.633064768358422
"130","IGAC-AMA-PA-003",-3.698888895,-70.56583335,19.74199907,49.1363456,31.12165532,0.455155590524276,0.911850698325289
"131","IGAC-AMA-PA-004",-3.797499982,-70.30611114,54.54777404,26.51822333,18.93400263,-1.05811751897007,-0.721244736096573
"132","IGAC-AMA-PA-007",-3.802777754,-70.6177778,34.03722775,52.01409796,13.94867429,-0.892070388660313,0.424059937015028
"133","IGAC-AMA-PA-010",-3.852499981,-70.24861114,22.78112597,69.08362057,8.135253461,-1.0297254877658,1.10938527836282
"134","IGAC-AMA-PA-011",-3.857777772,-70.19250002,37.10822837,34.02341037,28.86836126,-0.251092504636341,-0.0867899059954796
"135","IGAC-AMA-PA-012",-3.934166668,-70.12250001,59.50752659,14.71968209,25.77279133,-0.836783466028679,-1.39691728594163
"136","IGAC-AMA-PA-013",-4.019722189,-70.15611113,44.93990514,43.99024522,11.06984964,-1.40110099196806,-0.0213582461467065
"137","IGAC-AMA-PA-014",-3.979444462,-70.06111115,29.09837999,16.08968588,54.81193413,0.633225444158034,-0.59250406405223
"138","IGAC-AMA-PA-015",-3.798611117,-69.89861112,24.37355926,22.06947517,53.55696557,0.787246956583387,-0.0993034681137409
"139","IGAC-AMA-PA-016",-3.744722216,-69.87361114,11.01821673,21.61595817,67.3658251,1.81058787393673,0.673881876679154
"140","IGAC-AMA-PA-017",-3.750277783,-69.87999999,5.607166983,11.80144792,82.5913851,2.68985978061301,0.744176631164227
"141","IGAC-AMA-PA-018",-4.144166676,-69.94805556,33.59968026,41.75639967,24.64392008,-0.309986330685422,0.217336174206372
"142","IGAC-AMA-PA-019",-4.133055567,-69.95166668,11.26138218,32.66766841,56.07094941,1.60523847606613,1.06500648863416
"143","IGAC-AMA-PA-020",-2.77277776,-69.82194444,24.26388031,48.34487859,27.3912411,0.121234456854318,0.689371455055679
"144","IGAC-AMA-PA-021",-2.75138891,-69.8177778,41.07075764,46,12.92924236,-1.15580477977425,0.113345021162172
"145","IGAC-AMA-PA-022",-3.06222224,-70.00138889,23.68910246,44.24664807,32.06424947,0.302726555228009,0.624764488173396
"146","IGAC-AMA-PA-023",-3.059166691,-70.07277778,25.20957478,38.52296081,36.26746441,0.363697168169722,0.424030574261044
"147","IGAC-AMA-PA-024",-3.051388898,-70.07944443,32,52,16,-0.693147180559945,0.485507815781701
"148","IGAC-AMA-PA-025",-3.188333317,-70.29333334,58.25296269,22.7849098,18.96212751,-1.12235125180851,-0.93869648682008
"149","IGAC-AMA-PA-026",-3.195833343,-70.29361112,40.17900162,47.33434013,12.48665825,-1.16868377709738,0.163891527666389
"150","IGAC-AMA-PA-029",-2.902222209,-69.75805557,32.92982999,29.89874051,37.1714295,0.121161508398441,-0.0965625775073811
"151","IGAC-AMA-PA-030",-2.642499982,-70.06944445,16.71107578,50.461404,32.82752022,0.675195474749267,1.10513704689629
"152","IGAC-AMA-PA-031",-2.582222227,-70.03666666,43.22115555,38.82106987,17.95777458,-0.878306941788881,-0.107366950061817
"153","IGAC-AMA-PA-032",-2.574444461,-70.01527777,17.60260389,26.05876173,56.33863438,1.16333368385153,0.392307215054828
"154","IGAC-AMA-PA-033",-2.599444449,-70.22027779,19.9370339,51.90962226,28.15334384,0.345087131816664,0.956925170772021
"155","IGAC-AMA-PA-034",-2.544166663,-70.17416666,33.4273051,49.13914137,17.43355354,-0.650976370280385,0.385282809841473
"156","IGAC-AMA-PA-035",-2.748055558,-70.01833334,13.6406123,49.55438937,36.80499833,0.992582118699284,1.29001930007745
"157","IGAC-AMA-PA-036",-4.007777776,-69.9577778,37.155226,14.57938558,48.26538842,0.261610273704008,-0.935495849814662
"158","IGAC-AMA-PA-037",-4.044166668,-69.97416665,20.70827432,38.78506495,40.50666073,0.670933077052968,0.627501902551716
"159","IGAC-AMA-PA-038",-4.080555551,-69.99500001,31.29265846,42.24626774,26.46107381,-0.16770877578853,0.300132496345995
"160","IGAC-AMA-PA-039",-3.852222186,-70.21305556,16.85023367,32.91743796,50.23232837,1.09229428650044,0.669638022176804
"161","IGAC-AMA-PA-040",-2.114444469,-71.93777777,51.96144678,38.03086843,10.00768479,-1.64714875866036,-0.312103878453058
"162","IGAC-AMA-PA-041",-2.103055564,-71.94722222,68.98886873,24.6782617,6.332869563,-2.38819170790735,-1.02802240582253
"163","IGAC-AMA-PA-042",-2.108055561,-71.94222224,49.85392055,38.11649855,12.0295809,-1.42172844878166,-0.268449919046755
"164","IGAC-AMA-PA-043",-2.123611103,-71.75388888,79.69532661,12.29560535,8.009068041,-2.29763654193925,-1.86896903689449
"165","IGAC-AMA-PA-044",-2.115277782,-71.74833334,49.36377575,30.28413442,20.35208983,-0.886033269831609,-0.488592911917723
"166","IGAC-AMA-PA-046",-2.154444445,-71.7675,81.79177039,8.145542958,10.06268665,-2.09534244042734,-2.30670573072595
"167","IGAC-AMA-PA-047",-2.233333335,-71.86305555,33.82057462,53.43233731,12.74708807,-0.975766475010678,0.457346796422834
"168","IGAC-AMA-PA-048",-2.230555555,-71.85333335,11.27391024,38.92439056,49.80169921,1.4855578761853,1.2391298328757
"169","IGAC-AMA-PA-049",-2.208888882,-71.67444445,46.12457723,46.57170401,7.303718753,-1.84296229990932,0.00964721004562994
"170","IGAC-AMA-PA-051",-2.215,-71.67888889,44.28845677,41.48646943,14.2250738,-1.13571790552285,-0.0653567373275552
"171","IGAC-AMA-PA-052",-2.178055539,-71.51750002,43.27624855,48.16454473,8.559206726,-1.62059643851393,0.107019211688544
"172","IGAC-AMA-PA-053",-2.167222243,-72.01861111,28.00723466,56.3494113,15.64335403,-0.582416693343294,0.699108935711302
"173","IGAC-AMA-PA-054",-2.174999965,-71.70388887,6.896630831,30.13011463,62.97325454,2.2116770981508,1.47449215065797
"174","IGAC-AMA-PA-055",-2.169166674,-71.69861109,28.9501047,54.86168784,16.18820746,-0.581290777995351,0.639241430757663
"175","IGAC-AMA-PA-056",-2.200833311,-70.88138889,42.96953167,35.78145903,21.2490093,-0.704181025621053,-0.183061443670195
"176","IGAC-AMA-PA-057",-2.208333319,-70.88000002,44.20300773,40.82250653,14.97448573,-1.08244503344988,-0.0795592750034039
"177","IGAC-AMA-PA-058",-2.19444443,-70.81194443,24.98283435,60.52497637,14.49218928,-0.5445791290859,0.884867149374254
"178","IGAC-AMA-PA-059",-2.193611099,-70.80388887,25.49798175,60.16529069,14.33672755,-0.575774697167928,0.858496317451771
"179","IGAC-AMA-PA-060",-2.23166669,-70.74222224,27.50148302,52.21881117,20.27970581,-0.304619259010956,0.64120286599483
"180","IGAC-AMA-PA-061",-2.240833332,-70.74583337,48.65153774,39.08253952,12.26592274,-1.37785850788241,-0.219007608691379
"181","IGAC-AMA-PA-062",-2.263611113,-70.775,42.05489026,47.96510745,9.980002292,-1.43839235598831,0.131498142471552
"182","IGAC-AMA-PA-063",-2.256944464,-70.76916668,28.85344803,51.35279889,19.79375308,-0.376863114674424,0.576489939439636
"183","IGAC-AMA-PA-064",-2.166666671,-70.7527778,65.88905311,32.11094689,2,-3.49482513349306,-0.718775317442117
"184","IGAC-AMA-PA-065",-2.167222225,-70.76000002,43.62720369,54.19892296,2.17387335,-2.99917036329844,0.216980143030705
"185","IGAC-AMA-PA-067",-2.214166664,-70.94500002,13.71796415,53.26432481,33.01771104,0.878337889958341,1.35656055321013
"186","IGAC-AMA-PA-068",-2.263333337,-70.71555556,33.11065274,16.47252017,50.41682709,0.420469924537647,-0.69816151738044
"187","IGAC-AMA-PA-069",-2.187499977,-70.73805556,31.48726672,19.33181752,49.18091576,0.4459224241951,-0.487830918330443
"188","IGAC-AMA-PA-070",-2.197222254,-70.73944446,41.39721537,56.92786989,1.674914738,-3.20745135568003,0.31857140898736
"189","IGAC-AMA-PA-071",-2.235277778,-70.90277778,41.81666182,31.33254992,26.85078827,-0.442999689430859,-0.288637377505431
"190","IGAC-AMA-PA-072",-2.238888893,-70.90916665,10.76230157,43.5633949,45.67430352,1.44548642112574,1.39816779879008
"191","IGAC-AMA-PA-073",-2.866666665,-69.81750001,39.01228548,54.73944056,6.248273963,-1.8315713491439,0.338707874780081
"192","IGAC-AMA-PA-074",-2.937499966,-69.84388889,27.68451193,31.64995865,40.66552942,0.384507669874822,0.133863721394911
"193","IGAC-AMA-PA-075",-2.943888891,-69.83805556,34.49212273,31.32558648,34.18229079,-0.00902327450101244,-0.0962957482670988
"194","IGAC-AMA-PA-076",-2.886111121,-69.81361112,54.44828815,34.07951443,11.47219742,-1.55732491738441,-0.468554956036351
"195","IGAC-AMA-PA-077",-2.936388903,-69.77361116,4.235340584,9.739617692,86.02504172,3.01117469053685,0.83273811942751
"196","IGAC-AMA-PA-078",-2.928888904,-69.78249999,2,14.38127049,83.61872951,3.73312035163908,1.97277951901242
"197","IGAC-AMA-PA-079",-2.924999971,-69.7713889,3.887061889,28.88183192,67.23110619,2.85048245636966,2.00555917035467
"198","IGAC-AMA-PA-080",-1.28055555,-69.63861115,4,12,84,3.04452243772342,1.09861228866811
"199","IGAC-AMA-PA-081",-1.273055552,-69.64638892,8.441732255,2.858775944,88.6994918,2.35206662884238,-1.0827939894229
"200","IGAC-AMA-PA-082",-1.299166666,-69.61388892,4,6.766025641,89.23397436,3.10496748442562,0.525619498915158
"201","IGAC-AMA-PA-084",-1.292222231,-69.62055557,2,11.80496454,86.19503546,3.76346540217968,1.77537298616108
"202","IGAC-AMA-PA-085",-1.286388877,-69.62638891,9.271493213,23.8178733,66.91063348,1.97641345363624,0.943491831068626
"203","IGAC-AMA-PA-086",-1.321666688,-69.60805558,2.102533158,15.34119986,82.55626698,3.67033720137825,1.98739912712197
"204","IGAC-AMA-PA-087",-1.329444446,-69.60027778,4,3.742907801,92.2570922,3.13828479906242,-0.0664315648814243
"205","IGAC-AMA-PA-088",-1.337777766,-69.59861115,9.703192414,25.72361649,64.5731911,1.89534437999257,0.974954553307572
"206","IGAC-AMA-PA-089",-1.215000031,-70.10861113,45.37582892,24.2553263,30.36884479,-0.401562320159636,-0.626343326124519
"207","IGAC-AMA-PA-090",-1.213611101,-70.11583336,24.84094519,29.8586994,45.30035541,0.600821570685009,0.183982927096407
"208","IGAC-AMA-PA-091",-1.174166661,-70.20083335,25.91938,52.39159477,21.68902523,-0.178184568602629,0.703755221863137
"209","IGAC-AMA-PA-092",-1.174166669,-70.11722221,32.94162778,38.11526727,28.94310495,-0.129405135376079,0.145877777572159
"210","IGAC-AMA-PA-093",-1.304166671,-70.1647222,9.493920363,5.422378853,85.08370078,2.19298385508124,-0.560117010024632
"211","IGAC-AMA-PA-094",-1.146388902,-70.16555556,7.727647706,5.542573937,86.72977836,2.41799278000259,-0.332345506745016
"212","IGAC-AMA-PA-095",-0.892222252,-70.25472223,44.80990074,39.3645038,15.82559546,-1.04080051853861,-0.12956462221412
"213","IGAC-AMA-PA-096",-0.901666681,-70.25666667,54.58701858,30.63765316,14.77532827,-1.30683731855657,-0.577566351593474
"214","IGAC-AMA-PA-098",-0.546111085,-70.32444443,60.02562142,16.42038999,23.5539886,-0.935476321315095,-1.29624764008436
"215","IGAC-AMA-PA-099",-1.091111107,-71.35138888,5.230384767,7.392197064,87.37741817,2.81575203134958,0.345940148488134
"216","IGAC-AMA-PA-100",-1.050000004,-71.40083335,4.187141735,37.01729913,58.79555913,2.64204798938224,2.17936700976343
"217","IGAC-AMA-PA-101",-1.041388888,-71.41805558,20.3442389,17.7968439,61.85891721,1.11205849215308,-0.133776638482747
"218","IGAC-AMA-PA-102",-1.101388894,-71.05000001,7.723711865,19.94125016,72.33503797,2.23701357098784,0.948495398644282
"219","IGAC-AMA-PA-103",-1.112500003,-71.04166666,15.42713447,41.90433569,42.66852984,1.01733370489533,0.999261361135256
"220","IGAC-AMA-PA-104",-1.043333346,-71.18944444,34.9560984,15.96791181,49.07598979,0.339276966155526,-0.783511746095708
"221","IGAC-AMA-PA-105",-1.036388883,-71.20027778,24.40144862,23.3856579,52.21289348,0.760686965712326,-0.0425195760080075
"222","IGAC-AMA-PA-106",-1.285833305,-70.97833334,42.09358003,51.10482674,6.801593234,-1.82273835185492,0.193983713789494
"223","IGAC-AMA-PA-107",-1.295833324,-70.97555557,26.34136769,54.26377727,19.39485504,-0.306132792643875,0.722716299655863
"224","IGAC-AMA-PA-108",-1.221388885,-70.8513889,14.59617181,32.80608518,52.597743,1.28191392053973,0.809854732425095
"225","IGAC-AMA-PA-109",-1.229722242,-70.85500003,41.83951915,48.70657581,9.453905041,-1.48741343909907,0.151972720772812
"226","IGAC-AMA-PA-110",-1.406111118,-70.91027779,45.65445603,23.84633722,30.49920675,-0.403400540123145,-0.649470585342515
"227","IGAC-AMA-PA-111",-1.398055557,-70.91111115,12.38896763,20.61746963,66.99356274,1.68779016693916,0.509332387375287
"228","IGAC-AMA-PA-112",-1.392222239,-70.87722222,13.00832745,45.14744459,41.84422796,1.16836413986151,1.24434395457403
"229","IGAC-AMA-PA-113",-1.336666649,-70.79472225,15.36054431,20.68887486,63.95058082,1.42630844645112,0.297793945477826
"230","IGAC-AMA-PA-114",-1.267777769,-70.86777777,35.28185943,58.89444883,5.823691743,-1.80143455393123,0.512377904165851
"231","IGAC-AMA-PA-115",-1.262222228,-70.8738889,11.40203453,56.64643053,31.95153495,1.0304284149022,1.60303716928881
"232","IGAC-AMA-PA-116",-1.444166692,-70.24416667,22.55164588,27.95148782,49.4968663,0.786101309188162,0.214662378357359
"233","IGAC-AMA-PA-117",-1.218169017,-69.98859465,49.07123993,34.17560891,16.75315116,-1.07468674884618,-0.361760918516777
"234","IGAC-AMA-PA-118",-1.516388886,-69.98944447,67.44998541,23.42207275,9.127941843,-2.00004612508108,-1.05770750867611
"235","IGAC-AMA-PA-119",-1.599722236,-70.02666667,43.56968153,43.2819517,13.14836677,-1.19806397980513,-0.00662580246197686
"236","IGAC-AMA-PA-120",-1.606111117,-70.01972222,28.51518292,54.0953521,17.38946497,-0.494572118096892,0.640311589580553
"237","IGAC-AMA-PA-121",-1.568055562,-70.06138888,12.14762678,42.88511495,44.96725827,1.30880080698651,1.26139097090435
"238","IGAC-AMA-PA-122",-1.562500003,-70.05138887,16.01168721,58.58942049,25.3988923,0.461386656621751,1.2972352363552
